sc_point_gid,class,capacity,capital_adder_per_mw,cf,mean_resource_temp
83030,8,161.38,0,0.9947,171.0
83031,8,43.31,0,0.9946,166.0
83032,8,81.58,0,0.9945,159.0
83033,8,98.28,0,0.9945,158.0
83034,8,49.49,0,0.9945,156.0
83035,8,163.96,0,0.9945,155.0
83036,8,24.01,0,0.9945,154.0
83037,8,73.87,0,0.9945,154.0
83038,9,117.97,0,0.9944,149.0
83039,8,86.28,0,0.9944,150.0
83040,9,71.96,0,0.9944,147.0
83041,8,42.14,0,0.9946,160.0
83042,8,218.84,0,0.9946,156.0
83043,8,446.25,0,0.9947,165.0
83044,8,579.42,0,0.9947,173.0
83045,7,643.65,0,0.9948,179.0
83046,7,477.67,0,0.9948,180.0
83047,7,312.86,0,0.9948,179.0
83048,7,309.12,0,0.9948,178.0
83049,7,619.77,0,0.9948,179.0
83050,8,413.88,0,0.9945,154.0
83051,7,517.0,0,0.9948,181.0
83052,7,493.82,0,0.9948,179.0
83053,8,526.48,0,0.9947,175.0
83054,8,503.32,0,0.9947,172.0
83055,8,520.9,0,0.9947,170.0
83056,8,554.8,0,0.9947,173.0
83057,9,370.74,0,0.9944,149.0
83058,8,510.04,0,0.9947,168.0
83059,8,486.87,0,0.9947,168.0
83060,8,367.1,0,0.9947,164.0
83061,8,229.43,0,0.9947,163.0
83062,8,21.74,0,0.9947,166.0
83063,8,134.72,0,0.9947,173.0
83064,8,207.62,0,0.9947,167.0
83065,8,75.71,0,0.9947,173.0
83066,8,223.06,0,0.9945,155.0
83067,8,395.01,0,0.9945,156.0
83068,8,393.58,0,0.9945,156.0
83069,8,414.63,0,0.9945,157.0
83070,8,318.57,0,0.9945,156.0
83071,8,349.38,0,0.9945,154.0
83072,8,353.66,0,0.9944,152.0
83073,8,385.98,0,0.9944,150.0
83074,8,344.33,0,0.9944,151.0
83075,8,373.45,0,0.9944,150.0
83076,9,393.19,0,0.9944,148.0
83077,9,306.4,0,0.9944,147.0
83078,8,332.99,0,0.9947,166.0
83079,9,306.41,0,0.9944,147.0
83080,9,348.79,0,0.9944,149.0
83081,9,369.2,0,0.9944,149.0
83082,9,246.37,0,0.9944,148.0
83083,9,237.97,0,0.9944,147.0
83084,9,297.03,0,0.9944,148.0
83085,9,295.1,0,0.9943,143.0
83086,9,92.19,0,0.9943,143.0
83087,9,108.99,0,0.9943,146.0
83088,8,83.83,0,0.9947,163.0
83089,8,150.44,0,0.9947,163.0
83090,8,276.3,0,0.9947,163.0
83091,8,307.18,0,0.9947,163.0
83092,8,293.96,0,0.9946,160.0
83093,8,272.94,0,0.9946,160.0
83094,8,278.67,0,0.9946,160.0
83095,8,341.31,0,0.9946,159.0
83096,8,300.6,0,0.9946,159.0
83097,8,176.72,0,0.9946,161.0
83098,8,170.54,0,0.9946,158.0
83099,8,119.96,0,0.9946,156.0
83100,8,126.39,0,0.9945,153.0
83101,9,95.52,0,0.9945,150.0
83102,8,94.38,0,0.9945,150.0
83103,8,102.54,0,0.9945,151.0
83104,8,171.0,0,0.9945,154.0
83105,8,160.63,0,0.9945,154.0
83106,8,106.76,0,0.9945,153.0
83107,8,66.71,0,0.9945,154.0
83108,8,71.4,0,0.9945,154.0
83109,8,67.67,0,0.9945,153.0
83110,8,66.77,0,0.9945,153.0
83111,8,80.83,0,0.9945,153.0
83112,8,101.45,0,0.9946,156.0
83113,8,96.12,0,0.9946,156.0
83114,8,73.0,0,0.9946,156.0
83115,8,84.19,0,0.9946,157.0
83116,8,99.04,0,0.9946,158.0
83117,8,81.97,0,0.9946,156.0
83118,8,52.72,0,0.9946,156.0
83119,8,57.08,0,0.9946,156.0
83120,8,55.26,0,0.9946,157.0
83121,8,53.16,0,0.9946,157.0
83122,8,53.48,0,0.9946,159.0
83123,8,67.9,0,0.9946,160.0
83124,8,89.01,0,0.9946,160.0
83125,8,70.69,0,0.9946,161.0
83126,8,57.76,0,0.9946,160.0
83127,8,53.12,0,0.9946,160.0
83128,8,54.33,0,0.9946,161.0
83129,8,54.75,0,0.9947,162.0
83130,8,57.6,0,0.9947,164.0
83131,8,130.22,0,0.9947,165.0
83132,8,118.81,0,0.9947,166.0
83133,8,70.54,0,0.9947,167.0
83134,8,81.18,0,0.9947,165.0
83135,8,121.58,0,0.9946,160.0
83136,8,108.05,0,0.9947,163.0
83137,8,63.26,0,0.9947,164.0
83138,8,95.1,0,0.9947,165.0
83139,8,203.15,0,0.9947,166.0
83140,8,193.38,0,0.9947,165.0
83141,8,231.58,0,0.9947,164.0
83142,8,210.32,0,0.9947,163.0
83143,8,132.4,0,0.9947,167.0
83144,8,222.81,0,0.9947,167.0
83145,8,244.42,0,0.9947,169.0
83146,8,300.9,0,0.9947,169.0
83147,8,284.05,0,0.9947,168.0
83148,8,350.84,0,0.9947,168.0
83149,8,356.7,0,0.9947,168.0
83150,8,320.56,0,0.9947,167.0
83151,8,304.43,0,0.9947,165.0
83152,8,192.43,0,0.9947,165.0
83153,8,157.75,0,0.9946,162.0
83154,8,124.2,0,0.9947,162.0
83155,8,118.03,0,0.9947,163.0
83156,8,107.34,0,0.9947,165.0
83157,8,102.45,0,0.9947,164.0
83158,8,87.99,0,0.9946,161.0
83159,8,114.56,0,0.9946,160.0
83160,8,115.56,0,0.9946,159.0
83161,8,238.55,0,0.9946,158.0
83162,8,235.7,0,0.9946,161.0
83163,8,225.07,0,0.9946,161.0
83164,8,207.37,0,0.9946,162.0
83165,8,154.52,0,0.9946,162.0
83166,8,104.01,0,0.9946,158.0
83167,8,88.73,0,0.9946,157.0
83168,8,62.67,0,0.9946,157.0
83169,8,57.6,0,0.9946,155.0
83170,8,63.12,0,0.9946,156.0
83171,8,61.9,0,0.9946,157.0
83172,8,65.62,0,0.9945,154.0
83173,8,64.97,0,0.9945,152.0
83174,8,87.15,0,0.9945,151.0
83175,8,74.19,0,0.9945,154.0
83184,8,144.39,0,0.9946,155.0
83185,8,245.17,0,0.9945,151.0
83186,8,133.45,0,0.9945,151.0
83187,8,206.67,0,0.9945,154.0
83188,8,172.28,0,0.9946,156.0
83189,8,139.21,0,0.9945,152.0
83190,8,190.55,0,0.9945,153.0
83191,8,293.23,0,0.9946,156.0
83192,8,149.6,0,0.9946,156.0
83193,8,117.85,0,0.9946,155.0
83194,8,103.18,0,0.9946,159.0
83195,8,227.11,0,0.9946,161.0
83196,8,238.51,0,0.9947,163.0
83197,8,141.64,0,0.9947,164.0
83198,8,103.61,0,0.9947,165.0
83199,8,26.49,0,0.9947,165.0
83200,8,162.12,0,0.9947,166.0
83201,8,116.73,0,0.9947,166.0
83202,8,8.28,0,0.9947,164.0
83206,8,48.38,0,0.9945,154.0
83207,8,97.87,0,0.9945,153.0
83208,8,100.15,0,0.9946,155.0
83209,8,77.63,0,0.9946,159.0
83241,9,58.03,0,0.9945,149.0
83242,9,86.46,0,0.9944,148.0
83243,8,89.89,0,0.9945,151.0
83244,8,58.97,0,0.9945,151.0
83245,8,24.45,0,0.9945,154.0
83247,8,85.48,0,0.9945,153.0
83248,8,112.75,0,0.9945,151.0
83249,9,136.07,0,0.9944,147.0
83250,9,143.72,0,0.9945,149.0
83251,9,136.99,0,0.9945,150.0
83252,9,96.3,0,0.9945,148.0
83253,9,78.51,0,0.9944,147.0
83254,9,100.79,0,0.9944,146.0
83255,9,90.22,0,0.9944,146.0
83256,9,60.99,0,0.9944,145.0
83257,9,103.29,0,0.9943,142.0
83258,9,15.28,0,0.9939,126.0
83259,9,145.12,0,0.9943,142.0
83260,8,218.37,0,0.9947,164.0
83261,9,124.64,0,0.9944,144.0
83262,9,186.53,0,0.9944,143.0
83263,9,155.4,0,0.9944,148.0
83264,9,136.62,0,0.9945,149.0
83265,9,138.42,0,0.9944,147.0
83266,9,169.09,0,0.9944,147.0
83267,8,185.62,0,0.9945,150.0
83268,8,200.12,0,0.9945,152.0
83269,8,231.25,0,0.9945,153.0
83270,8,234.8,0,0.9946,157.0
83271,8,226.83,0,0.9946,159.0
83272,8,134.08,0,0.9947,167.0
83273,8,96.43,0,0.9947,166.0
83274,8,215.7,0,0.9947,167.0
83275,8,328.25,0,0.9947,167.0
83276,8,253.24,0,0.9947,165.0
83277,8,235.23,0,0.9946,160.0
83278,8,275.91,0,0.9946,162.0
83279,8,295.2,0,0.9947,165.0
83280,8,308.11,0,0.9947,165.0
83281,8,328.93,0,0.9947,167.0
83282,8,167.55,0,0.9947,168.0
83283,8,337.5,0,0.9947,164.0
83284,8,284.25,0,0.9947,170.0
83285,8,262.93,0,0.9947,166.0
83286,8,269.29,0,0.9947,165.0
83287,8,162.29,0,0.9947,163.0
83288,8,116.58,0,0.9947,169.0
83289,8,106.34,0,0.9947,167.0
83290,8,110.16,0,0.9947,171.0
83291,8,76.06,0,0.9944,152.0
83292,8,82.5,0,0.9947,173.0
83293,8,106.25,0,0.9947,173.0
83294,7,82.38,0,0.9948,177.0
83295,7,117.21,0,0.9948,181.0
83296,7,20.84,0,0.9948,184.0
83603,1,1096.48,0,0.9942,333.0
83604,7,32.88,0,0.9947,192.0
83606,1,33.15,0,0.9941,338.0
83607,8,0.76,0,0.9946,170.0
83609,7,1.08,0,0.9947,192.0
83610,7,87.91,0,0.9947,195.0
83611,6,200.96,0,0.9947,204.0
83612,6,184.45,0,0.9948,208.0
83613,7,387.22,0,0.9947,197.0
83614,7,350.91,0,0.9947,193.0
83615,7,369.96,0,0.9947,198.0
83616,7,93.97,0,0.9947,198.0
83617,1,1268.38,0,0.9938,350.0
83618,1,4950.34,0,0.9935,355.0
83619,1,1511.75,0,0.9935,365.0
83620,1,727.36,0,0.9937,356.0
83621,7,87.29,0,0.9945,175.0
83622,8,126.84,0,0.9945,169.0
83623,8,185.78,0,0.9945,168.0
83624,8,38.32,0,0.9945,168.0
83625,7,150.72,0,0.9947,193.0
83626,7,96.18,0,0.9947,190.0
83627,7,108.12,0,0.9947,188.0
83628,7,365.7,0,0.9947,198.0
83629,8,154.27,0,0.9944,166.0
83630,8,177.04,0,0.9945,168.0
83631,7,325.13,0,0.9947,189.0
83632,7,230.77,0,0.9947,190.0
83633,7,13.91,0,0.9947,183.0
83634,7,32.56,0,0.9947,193.0
83635,8,2.46,0,0.9946,174.0
83637,8,28.81,0,0.9946,175.0
83638,7,41.31,0,0.9947,184.0
83639,7,95.45,0,0.9947,189.0
83640,7,549.95,0,0.9947,197.0
83641,7,637.96,0,0.9947,191.0
83642,7,298.76,0,0.9946,176.0
83643,8,129.22,0,0.9945,174.0
83644,6,4.55,0,0.9948,201.0
83646,7,32.61,0,0.9947,190.0
83647,7,25.79,0,0.9947,196.0
83648,7,419.67,0,0.9947,197.0
83649,8,146.38,0,0.9944,164.0
83650,8,395.25,0,0.9944,164.0
83651,7,102.71,0,0.9947,197.0
83652,7,67.38,0,0.9947,183.0
83653,7,117.02,0,0.9947,190.0
83654,7,184.24,0,0.9947,183.0
83655,7,375.64,0,0.9947,189.0
83656,7,232.15,0,0.9947,180.0
83657,7,269.57,0,0.9947,181.0
83658,7,67.49,0,0.9947,186.0
83659,7,260.18,0,0.9947,194.0
83660,7,731.99,0,0.9947,188.0
83661,7,476.07,0,0.9947,184.0
83662,7,164.4,0,0.9947,180.0
83663,7,275.84,0,0.9947,187.0
83664,7,226.74,0,0.9947,183.0
83665,6,279.24,0,0.9948,208.0
83666,1,1737.58,0,0.9939,346.0
83667,6,171.77,0,0.9948,212.0
83668,6,81.33,0,0.9947,206.0
83669,6,71.22,0,0.9948,203.0
83670,8,6.61,0,0.9945,171.0
83671,8,17.42,0,0.9945,169.0
83672,1,399.37,0,0.9936,360.0
83673,7,50.46,0,0.9946,185.0
83674,7,107.72,0,0.9946,185.0
83675,1,1305.15,0,0.9933,369.0
83676,1,981.44,0,0.9936,360.0
83681,1,180.06,0,0.9935,363.0
83683,1,304.67,0,0.9936,361.0
83684,1,857.56,0,0.9936,361.0
83685,1,3273.82,0,0.9935,363.0
83686,1,1508.36,0,0.9934,368.0
83687,1,2435.11,0,0.9934,367.0
83688,2,328.99,0,0.9942,323.0
83689,1,1933.26,0,0.9584,350.0
83690,8,74.58,0,0.9945,170.0
83691,7,548.54,0,0.9947,197.0
83692,7,449.33,0,0.9947,194.0
83693,7,537.38,0,0.9947,194.0
83694,7,106.41,0,0.9947,197.0
83695,7,7.41,0,0.9947,181.0
83696,7,123.07,0,0.9947,190.0
83697,7,26.6,0,0.9947,190.0
83698,7,14.39,0,0.9947,195.0
83699,7,19.93,0,0.9947,197.0
83700,7,2.5,0,0.9947,189.0
83701,7,0.23,0,0.9947,177.0
83704,8,2.05,0,0.9946,169.0
83705,8,27.82,0,0.9946,171.0
83706,8,13.52,0,0.9946,167.0
83707,7,1.65,0,0.9948,197.0
83711,7,34.7,0,0.9947,178.0
83712,7,175.94,0,0.9947,176.0
83713,8,159.77,0,0.9947,173.0
83714,8,156.77,0,0.9947,171.0
83715,8,201.48,0,0.9946,166.0
83716,8,45.91,0,0.9946,164.0
83717,8,74.77,0,0.9946,162.0
83718,8,101.42,0,0.9946,160.0
83719,8,59.99,0,0.9945,156.0
83720,8,27.76,0,0.9945,155.0
83721,8,77.39,0,0.9945,153.0
83722,9,121.52,0,0.9944,148.0
83723,9,130.99,0,0.9944,148.0
83724,9,170.93,0,0.9944,148.0
83725,9,226.36,0,0.9943,144.0
83726,8,224.18,0,0.9947,167.0
83727,8,467.64,0,0.9947,169.0
83728,8,549.91,0,0.9947,170.0
83729,7,607.41,0,0.9948,177.0
83730,7,464.02,0,0.9948,181.0
83731,8,201.44,0,0.9945,156.0
83732,8,241.56,0,0.9945,154.0
83733,7,581.51,0,0.9948,181.0
83734,7,651.24,0,0.9948,180.0
83735,7,592.13,0,0.9948,179.0
83736,7,560.01,0,0.9948,177.0
83737,7,555.48,0,0.9947,175.0
83738,8,562.05,0,0.9947,175.0
83739,8,504.06,0,0.9947,173.0
83740,7,542.37,0,0.9948,178.0
83741,8,339.65,0,0.9945,153.0
83742,8,451.8,0,0.9947,174.0
83743,9,371.92,0,0.9944,150.0
83744,8,495.19,0,0.9947,170.0
83745,8,392.79,0,0.9947,167.0
83746,8,62.01,0,0.9947,170.0
83747,8,6.65,0,0.9944,152.0
83748,8,73.3,0,0.9947,172.0
83749,8,58.85,0,0.9947,171.0
83750,8,105.23,0,0.9945,154.0
83751,8,326.89,0,0.9945,156.0
83752,8,387.63,0,0.9945,159.0
83753,8,382.32,0,0.9945,158.0
83754,8,382.93,0,0.9945,156.0
83755,8,350.24,0,0.9945,154.0
83756,8,293.65,0,0.9945,153.0
83757,8,362.82,0,0.9944,152.0
83758,8,418.94,0,0.9945,153.0
83759,8,403.26,0,0.9944,151.0
83760,9,358.06,0,0.9944,148.0
83761,8,358.03,0,0.9947,170.0
83762,8,373.7,0,0.9947,169.0
83763,9,373.18,0,0.9944,147.0
83764,9,369.78,0,0.9944,148.0
83765,9,303.91,0,0.9944,148.0
83766,9,158.64,0,0.9943,146.0
83767,9,232.14,0,0.9944,147.0
83768,8,296.5,0,0.9944,151.0
83769,9,311.09,0,0.9944,147.0
83770,9,346.82,0,0.9943,145.0
83771,9,255.81,0,0.9944,148.0
83772,9,182.31,0,0.9943,145.0
83773,9,188.85,0,0.9943,144.0
83774,8,342.45,0,0.9947,166.0
83775,8,338.1,0,0.9947,164.0
83776,8,323.55,0,0.9947,163.0
83777,8,299.41,0,0.9947,164.0
83778,8,365.42,0,0.9947,162.0
83779,8,324.48,0,0.9946,161.0
83780,8,206.51,0,0.9946,159.0
83781,8,227.22,0,0.9946,160.0
83782,8,243.3,0,0.9946,159.0
83783,8,182.97,0,0.9946,157.0
83784,8,126.71,0,0.9945,153.0
83785,8,121.59,0,0.9945,152.0
83786,8,165.28,0,0.9945,154.0
83787,8,136.7,0,0.9945,154.0
83788,8,206.08,0,0.9946,156.0
83789,8,166.77,0,0.9945,154.0
83790,8,172.39,0,0.9945,154.0
83791,8,74.89,0,0.9946,156.0
83792,8,63.86,0,0.9945,154.0
83793,9,67.62,0,0.9945,149.0
83794,8,79.48,0,0.9945,150.0
83795,8,60.47,0,0.9945,151.0
83796,8,64.62,0,0.9945,154.0
83797,8,74.52,0,0.9946,156.0
83798,8,130.96,0,0.9946,157.0
83799,8,73.4,0,0.9946,158.0
83800,8,76.05,0,0.9946,157.0
83801,8,135.6,0,0.9946,157.0
83802,8,91.59,0,0.9946,157.0
83803,8,80.27,0,0.9946,156.0
